"","experiment","method","missingness","noise","iteration","dir","file_name","median_r2","mean_r2","sd_r2","n_genes","n_methylation","n_cnv","n_edges","n_intra_edges","n_inter_edges","edge_density","clustering","betweenness_t200","time","recall_reference","precision_reference","f1_score_reference","fp_reference","fn_reference","tp_reference","r2mw.p.value_reference","recall_stability","precision_stability","f1_score_stability","fp_stability","fn_stability","tp_stability","r2mw.p.value_stability"
"322","mos","knnkimono_mos","0.5","0","1","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","knnkimono_mos_experiment_noise_0_missing_0.5_iteration_1.csv","0.323728658110253","0.342290642561372","0.157730035427186","7825","0","3","30922","30917","5","0.000504686194604725","0.108504811578351",NA,NA,"0.540390495550127","0.920558707987778","0.681010914257422","2730","26906","31635","9.68726694923588e-52","0.484582979609489","0.852485347159603","0.617918892145549","5235","32178","30253","2.14565656531648e-35"
"622","mos","knnkimono_mos","0.5","0","2","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","knnkimono_mos_experiment_noise_0_missing_0.5_iteration_2.csv","0.322092915846967","0.340371713268363","0.155058025621048","7805","0","0","30758","30758","0","0.000504972728714492","0.108482321264941",NA,NA,"0.537093660853077","0.920918516782848","0.678484727512057","2700","27099","31442","2.33331379473984e-60","0.481747849625987","0.852977878615995","0.61573737601212","5184","32355","30076","2.70107120308916e-42"
"922","mos","knnkimono_mos","0.5","0","3","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","knnkimono_mos_experiment_noise_0_missing_0.5_iteration_3.csv","0.324519089876027","0.341868743272321","0.155770357503735","7819","0","0","30607","30607","0","0.000500695726093215","0.112095843664842",NA,NA,"0.534975487265335","0.920765589627495","0.676750869762517","2695","27223","31318","2.01069957834624e-51","0.480274222741907","0.853272623790552","0.614608848940771","5156","32447","29984","4.30499188238028e-35"
"1223","mos","knnkimono_mos","0.5","0","4","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","knnkimono_mos_experiment_noise_0_missing_0.5_iteration_4.csv","0.3245519024254","0.33842407039004","0.155932208444735","7812","0","0","30828","30828","0","0.000505215280903826","0.108880113243361",NA,NA,"0.53900684990007","0.921473001781386","0.680160372478014","2689","26987","31554","5.57171698563261e-75","0.483349617978248","0.853562639662829","0.617197087458071","5177","32255","30176","5.67207236025222e-55"
"1521","mos","knnkimono_mos","0.5","0","5","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","knnkimono_mos_experiment_noise_0_missing_0.5_iteration_5.csv","0.313226113136959","0.335083844119065","0.154699654896395","7801","0","0","30560","30560","0","0.000502236728361584","0.106667202346277",NA,NA,"0.534907159085086","0.923553353388781","0.677447618635542","2592","27227","31314","3.17188007736517e-100","0.477551216543064","0.852291243818073","0.612121709850942","5167","32617","29814","2.83763872305709e-77"
"170","so","knnkimono_so","0","0","1","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","knnkimono_so_experiment_noise_0_missing_0_iteration_1.csv","0.320287180016197","0.339564872453692","0.156785611712822","7888","0","0","31364","31364","0","0.000504141793914087","0.107471026973946",NA,NA,"1","1","1","0","0","31364","1","0.916264434532902","0.956287463333758","0.935848232394146","1371","2741","29993","0.10528680840763"
"423","so","knnkimono_so","0","0","2","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","knnkimono_so_experiment_noise_0_missing_0_iteration_2.csv","0.320287180016197","0.339564872453692","0.156785611712822","7888","0","0","31364","31364","0","0.000504141793914087","0.107471026973946",NA,NA,"1","1","1","0","0","31364","1","0.916264434532902","0.956287463333758","0.935848232394146","1371","2741","29993","0.10528680840763"
"723","so","knnkimono_so","0","0","3","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","knnkimono_so_experiment_noise_0_missing_0_iteration_3.csv","0.320287180016197","0.339564872453692","0.156785611712822","7888","0","0","31364","31364","0","0.000504141793914087","0.107471026973946",NA,NA,"1","1","1","0","0","31364","1","0.916264434532902","0.956287463333758","0.935848232394146","1371","2741","29993","0.10528680840763"
"1023","so","knnkimono_so","0","0","4","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","knnkimono_so_experiment_noise_0_missing_0_iteration_4.csv","0.320287180016197","0.339564872453692","0.156785611712822","7888","0","0","31364","31364","0","0.000504141793914087","0.107471026973946",NA,NA,"1","1","1","0","0","31364","1","0.916264434532902","0.956287463333758","0.935848232394146","1371","2741","29993","0.10528680840763"
"1323","so","knnkimono_so","0","0","5","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","knnkimono_so_experiment_noise_0_missing_0_iteration_5.csv","0.320287180016197","0.339564872453692","0.156785611712822","7888","0","0","31364","31364","0","0.000504141793914087","0.107471026973946",NA,NA,"1","1","1","0","0","31364","1","0.916264434532902","0.956287463333758","0.935848232394146","1371","2741","29993","0.10528680840763"
"224","so","knnkimono_so","0.1","0","1","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","knnkimono_so_experiment_noise_0_missing_0.1_iteration_1.csv","0.329699066529243","0.344056063019065","0.157390953820097","7930","0","0","31897","31897","0","0.000507292256608421","0.108202033484397",NA,NA,"0.944044127024614","0.928269116217826","0.936090166137114","2288","1755","29609","0.000252353909253195","0.895338180485122","0.918832492083895","0.906933205427736","2589","3426","29308","7.28594845133666e-08"
"523","so","knnkimono_so","0.1","0","2","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","knnkimono_so_experiment_noise_0_missing_0.1_iteration_2.csv","0.328439254192676","0.345245741120028","0.156893721817084","7913","0","0","31636","31636","0","0.000505305613102653","0.107747581245843",NA,NA,"0.939676061726821","0.931596914907068","0.935619047619048","2164","1892","29472","2.2063990601664e-06","0.890908535467709","0.921829561259325","0.906105328569209","2473","3571","29163","9.73418329208e-11"
"823","so","knnkimono_so","0.1","0","3","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","knnkimono_so_experiment_noise_0_missing_0.1_iteration_3.csv","0.330721461530071","0.345494110391071","0.156836794775822","7962","0","0","31926","31926","0","0.000503680006724568","0.107122883330744",NA,NA,"0.946403519959189","0.929743782497024","0.937999683994312","2243","1681","29683","5.92263576113485e-07","0.896773996456284","0.919470024431498","0.907980204144757","2571","3379","29355","1.40443082281204e-11"
"1125","so","knnkimono_so","0.1","0","4","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","knnkimono_so_experiment_noise_0_missing_0.1_iteration_4.csv","0.328438848757883","0.344834494076688","0.155906290840943","7948","0","0","31654","31654","0","0.000501149759836319","0.108315735674581",NA,NA,"0.939899247544956","0.931288304795602","0.9355739629947","2175","1885","29479","3.67868059641295e-06","0.888708987596994","0.919030770202818","0.903615580542958","2563","3643","29091","1.99105734585011e-10"
"1423","so","knnkimono_so","0.1","0","5","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","knnkimono_so_experiment_noise_0_missing_0.1_iteration_5.csv","0.334014107845751","0.34529050586547","0.156699562292857","7947","0","0","31855","31855","0","0.000504458954745843","0.110093461590993",NA,NA,"0.944841219232241","0.93027782137812","0.937502965880511","2221","1730","29634","1.34537546468809e-06","0.895552025416998","0.920263694867368","0.907739707999814","2540","3419","29315","4.92374479369384e-11"
"323","so","knnkimono_so","0.5","0","1","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","knnkimono_so_experiment_noise_0_missing_0.5_iteration_1.csv","0.231811997202147","0.275320174634698","0.147500283912443","7025","0","0","23601","23601","0","0.000478299110725606","0.10378559884873",NA,NA,"0.635888279556179","0.845048938604296","0.725698171563723","3657","11420","19944","0","0.619294922710332","0.858946654802763","0.719694683589243","3329","12462","20272","0"
"623","so","knnkimono_so","0.5","0","2","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","knnkimono_so_experiment_noise_0_missing_0.5_iteration_2.csv","0.227983756524855","0.278064736044732","0.150037068208744","6889","0","0","21958","21958","0","0.00046274683554334","0.0982088393500804",NA,NA,"0.593897462058411","0.848301302486565","0.698660965455159","3331","12737","18627","0","0.577075823302988","0.860278713908371","0.690777444598844","3068","13844","18890","0"
"923","so","knnkimono_so","0.5","0","3","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","knnkimono_so_experiment_noise_0_missing_0.5_iteration_3.csv","0.22241958499787","0.276556567617943","0.154474869672373","6809","0","0","21384","21384","0","0.000461302772182873","0.0990896066098287",NA,NA,"0.576361433490626","0.845351664796109","0.685409873360127","3307","13287","18077","0","0.559876580925032","0.857042648709315","0.67729775675376","3057","14407","18327","0"
"1224","so","knnkimono_so","0.5","0","4","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","knnkimono_so_experiment_noise_0_missing_0.5_iteration_4.csv","0.241311589901838","0.283816834347028","0.151149319955761","6919","0","0","22775","22775","0","0.000475811021191359","0.112925838932285",NA,NA,"0.616949368702972","0.849615806805708","0.714826649919651","3425","12014","19350","0","0.599254597666035","0.861295279912184","0.706768271811778","3159","13118","19616","0"
"1522","so","knnkimono_so","0.5","0","5","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","knnkimono_so_experiment_noise_0_missing_0.5_iteration_5.csv","0.247458219852256","0.289297601340955","0.149885536095389","7022","0","0","23558","23558","0","0.000477835728279214","0.107521152326024",NA,NA,"0.633656421374825","0.843620001697937","0.723717271767234","3684","11490","19874","0","0.615384615384615","0.855081076492062","0.715696724223691","3414","12590","20144","0"
"171","sor","knnkimono_sor","0","0","1","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","knnkimono_sor_experiment_noise_0_missing_0_iteration_1.csv","0.320287180016197","0.339564872453692","0.156785611712822","7888","0","0","31364","31364","0","0.000504141793914087","0.107471026973946",NA,NA,"1","1","1","0","0","31364","1","0.916264434532902","0.956287463333758","0.935848232394146","1371","2741","29993","0.10528680840763"
"424","sor","knnkimono_sor","0","0","2","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","knnkimono_sor_experiment_noise_0_missing_0_iteration_2.csv","0.320287180016197","0.339564872453692","0.156785611712822","7888","0","0","31364","31364","0","0.000504141793914087","0.107471026973946",NA,NA,"1","1","1","0","0","31364","1","0.916264434532902","0.956287463333758","0.935848232394146","1371","2741","29993","0.10528680840763"
"724","sor","knnkimono_sor","0","0","3","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","knnkimono_sor_experiment_noise_0_missing_0_iteration_3.csv","0.320287180016197","0.339564872453692","0.156785611712822","7888","0","0","31364","31364","0","0.000504141793914087","0.107471026973946",NA,NA,"1","1","1","0","0","31364","1","0.916264434532902","0.956287463333758","0.935848232394146","1371","2741","29993","0.10528680840763"
"1024","sor","knnkimono_sor","0","0","4","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","knnkimono_sor_experiment_noise_0_missing_0_iteration_4.csv","0.320287180016197","0.339564872453692","0.156785611712822","7888","0","0","31364","31364","0","0.000504141793914087","0.107471026973946",NA,NA,"1","1","1","0","0","31364","1","0.916264434532902","0.956287463333758","0.935848232394146","1371","2741","29993","0.10528680840763"
"1324","sor","knnkimono_sor","0","0","5","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","knnkimono_sor_experiment_noise_0_missing_0_iteration_5.csv","0.320287180016197","0.339564872453692","0.156785611712822","7888","0","0","31364","31364","0","0.000504141793914087","0.107471026973946",NA,NA,"1","1","1","0","0","31364","1","0.916264434532902","0.956287463333758","0.935848232394146","1371","2741","29993","0.10528680840763"
"225","sor","knnkimono_sor","0.1","0","1","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","knnkimono_sor_experiment_noise_0_missing_0.1_iteration_1.csv","0.323344549755768","0.340258994358353","0.156812827636285","7839","0","0","31152","31152","0","0.000507014068956843","0.110145354742851",NA,NA,"0.946244101517664","0.952683615819209","0.949452940047348","1474","1686","29678","0.57106988216723","0.895613123968962","0.941095274781716","0.917791065335128","1835","3417","29317","0.0270133900678375"
"524","sor","knnkimono_sor","0.1","0","2","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","knnkimono_sor_experiment_noise_0_missing_0.1_iteration_2.csv","0.322222666644211","0.339502146350831","0.156647715919344","7846","0","0","31010","31010","0","0.000503802727683172","0.108590745026182",NA,NA,"0.942545593674276","0.953305385359561","0.947894956231763","1448","1802","29562","0.961934092471393","0.896315757316552","0.946146404385682","0.920557228915663","1670","3394","29340","0.111156825512613"
"824","sor","knnkimono_sor","0.1","0","3","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","knnkimono_sor_experiment_noise_0_missing_0.1_iteration_3.csv","0.325246247582163","0.344113006774425","0.15786416662067","7823","0","0","31004","31004","0","0.000506671628575378","0.108204174088282",NA,NA,"0.941716617778345","0.952651270803767","0.947152385838892","1468","1828","29536","0.000417883187887519","0.893413576098246","0.943265385111599","0.917662932630456","1759","3489","29245","2.10080977538991e-07"
"1126","sor","knnkimono_sor","0.1","0","4","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","knnkimono_sor_experiment_noise_0_missing_0.1_iteration_4.csv","0.321073120545122","0.337521474624428","0.154758552781477","7813","0","0","30879","30879","0","0.000505921538072255","0.108184109510248",NA,NA,"0.945893380946308","0.960750024288351","0.953263820831258","1212","1697","29667","0.21342644796287","0.894574448585569","0.948314388419314","0.920660871205571","1596","3451","29283","0.713668231984891"
"1424","sor","knnkimono_sor","0.1","0","5","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","knnkimono_sor_experiment_noise_0_missing_0.1_iteration_5.csv","0.315034595025046","0.335021250882903","0.155059506988618","7840","0","0","30924","30924","0","0.000503174863516015","0.107262822701681",NA,NA,"0.945160056115291","0.958608200750226","0.951836629848446","1280","1720","29644","0.000638497268627444","0.896101912384677","0.948551287026258","0.9215809481919","1591","3401","29333","0.0594019919742725"
"324","sor","knnkimono_sor","0.5","0","1","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","knnkimono_sor_experiment_noise_0_missing_0.5_iteration_1.csv","0.338657585543718","0.354002658115561","0.156363645336509","7885","0","0","31467","31467","0","0.000506182383945781","0.110244399348696",NA,NA,"0.877120265272287","0.874249213461722","0.875682386083303","3957","3854","27510","2.84972976970298e-33","0.844107044663042","0.878094511710681","0.860765408638495","3836","5103","27631","2.55028583988188e-44"
"624","sor","knnkimono_sor","0.5","0","2","/Volumes/seagate/230321_prostate_cancer/230330_all_raw_data/","knnkimono_sor_experiment_noise_0_missing_0.5_iteration_2.csv","0.307146473779698","0.329611177383161","0.15419523446336","7558","0","0","28674","28674","0","0.000502032659750963","0.110719682446605",NA,NA,"0.834268588190282","0.912534002929483","0.871647956294347","2508","5198","26166","5.10139485139079e-15","0.802315635119448","0.915916858478064","0.855360865033872","2411","6471","26263","1.92035051374505e-10"
